Comentario,Autor,URL_Video,Idioma,Fecha_Publicacion_Comentario,Polaridad,Subjetividad
why doesnt wear long john,@mariaarmas2217,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 05:09,-0.05,0.4
donald trump is the poster child for pathetic,@simonejulian3266,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 05:06,-1.0,1.0
maybe if trump wouldnt stay up until am posting about the judge and his daughter wouldnt keep falling asleep in court,@rss8363,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 04:56,0.0,0.0
wow biden wasnt shoveling food into his face while having polite conversation in front of crowd what monster,@doslover,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 04:54,0.1,1.0
maga joe biden for retirement,@geoher9124,https://www.youtube.com/watch?v=VqaH513ehYY,no,02/05/2024 04:53,0.0,0.0
sorry the smiling lawyer is like my dog when i say paw smile on command good boy,@katherinewelling6026,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 04:53,0.16666666666666666,0.5666666666666668
yeah look in our opinion it ok if you send him to jail but for heaven sake please let him go to his son graduation i mean are you not human,@anthonyfereday9991,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 04:48,0.021875000000000006,0.321875
what wa wrong with that bite omg at least he had bite of salad,@ryanreedgibson,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 04:47,-0.4,0.65
to those who keep saying trump did not attend any of his childrens graduation this claim is absolutely false multiple photo and story show him doing just that i wish i could say otherwise and pile on but we need to separate truth from falsehood,@davidanderson2357,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 04:40,-0.20000000000000004,0.3
trump just getting taste of what it will be like to be on ice for the rest of his life,@davidanderson2357,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 04:36,0.0,0.0
those who eat slowly are thinner than those who scarf it down,@MarkedMoneyTech,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 04:35,-0.2277777777777778,0.34444444444444444
so taylor swift the top song on billboard eh i think that say le about how good her music might be and more about how much everyone el truly suck,@davidanderson2357,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 04:35,0.475,0.45
because president biden isnt shoveling the food in fisted like the dumpster and his big mac and bucket of kfc and gallon if diet coke,@jandurbin2906,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 04:34,0.0,0.1
who is jimmy kimmel what messed up guy,@edherrera9969,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 04:28,0.0,0.0
is constant whiner,@jandurbin2906,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 04:28,0.0,0.3333333333333333
the strong republican alpha man of god is cold,@Kings2006rm,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 04:25,-0.08333333333333334,0.8666666666666667
it really nice to know he a cold a ice,@richardjames9091,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 04:21,0.0,1.0
the worstand ignorant president in the history of usa,@estelaminondo8865,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 04:20,0.0,0.0
be careful what you say about other people sleepy don,@jujubees711,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 04:14,-0.1125,0.6875
i wasnt sleeping during the trump regime,@boxsterman77,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 04:13,0.0,0.0
of course we are sleeping more thats all we can afford to do,@jordanrapport7562,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 04:11,0.5,0.5
trump should be on the cover of six foot under magazine already smell like it anyways,@SporTH2010,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 04:08,0.0,0.0
literally havent heard taylor swift song in year and im happy about it,@sailor87guy,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 04:06,0.8,1.0
do you still get rating when the people watching your show are asleep,@Mom_sBasement,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 04:04,0.0,0.0
lotta libs in the comment lmao,@norm115,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 04:01,0.6,1.0
wait did jimmy just state wa opposed to boss not bothering worker off the clock sad,@RAJKevis,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 04:00,-0.5,1.0
i cant believe seth myers brother is on jimmy kimmel lol,@iigrevanii,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 04:00,0.8,0.7
criminal should not be given favor trump trying to find sympathy and continued press time which should also be disallowed,@ArleneCarney-ec5lc,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 03:54,-0.4,0.55
sharp look like putin when doe not smile check it out,@nancyfrancis959,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 03:50,-0.1375,0.425
did you ever stop to think that maybe joe doesnt like the salad,@warwickdennis4114,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 03:50,0.0,0.0
so self absorbed that it doesnt occur to trump that everyone sitting in the room is feeling the cold not just him likely they have added sweater like thinking adult might do,@joyceetter8643,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 03:49,-0.049999999999999996,0.7999999999999999
barron filed an appeal to not let trump come to his graduation,@MrKnothead63,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 03:48,0.0,0.0
lol omg nobody ridicule chump like jimmy,@moremoola,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 03:47,0.8,0.7
so fox news would you be saying this about the average joe blo i think not liar,@catsbythefire,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 03:46,-0.15,0.39999999999999997
not only did joe eat his salad by himself doesnt need to ware diaper good boy joe we with sense of humor love sir four more year buddy vote blue folk,@Kingfisher58,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 03:43,0.33999999999999997,0.56
thank you jimmy wish you could replace trump on the r ticket,@weatherted4279,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 03:39,0.0,0.0
newsmax fox is journalism,@briandufoe3719,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 03:39,0.0,0.0
sorry what i wa asleep,@samus_of_all_trades,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 03:35,-0.5,1.0
now that i know governor newsom is seth meyers brother i cant unsee it,@AmandaLeeHarrington,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 03:25,0.0,0.0
dozey built in heating systemthose fart are wet one making his chair rather warm a fill up his depends,@MarkKirkwood,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 03:23,0.25,0.5
if the courtroom is chilly a trump then one would wonder why after all his whining about it yet fall asleep so easily i guess it never occurred to him wear sweater or bring one to wear in the courtroom,@barbaraa.walters8798,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 03:22,-0.08333333333333331,0.8666666666666667
who besides the grifter in chief managed to get day off from court,@frankgrabasse4642,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 03:18,0.0,0.0
keep rooting for the kansa city football team woke taylor,@nopenope5042,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 03:14,0.0,0.0
jezus carpenter come on jimmy his father wa,@vendigrows,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 03:11,0.0,0.0
america will be watchtower see if trump go to graduation trump will ruin graduation for the rest of the kid,@Padq,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 03:09,0.0,0.0
trump relentless attack on the judiciary including his attempt to undermine the independence of the court discredit judge who rule against him and pack the federal judiciary with ideologically aligned judge pose direct threat to the rule of law and the separation of power enshrined in the constitution,@goldentouchnewsus,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 03:07,0.1,0.4
biden doe not wear diaper biden brain,@Padq,https://www.youtube.com/watch?v=VqaH513ehYY,af,02/05/2024 03:06,0.0,0.0
i love you jimmy kimmel keep them coming,@deefortier8796,https://www.youtube.com/watch?v=VqaH513ehYY,en,02/05/2024 03:06,0.5,0.6
try playing porn of stormy daniel on laptop on his desk during the trialguarantee his eye will be wide open,@jerkmansgrillproductions8923,https://www.youtube.com/watch?v=q1tPoa4fVs8,en,02/05/2024 17:42,-0.05,0.45
heya lil zap seatwhen begin to snooze like pavlov doggo,@Maya_Pinion,https://www.youtube.com/watch?v=q1tPoa4fVs8,en,02/05/2024 17:42,0.0,0.0
are we surprised he only awake when it clip of him considering well everything but also the spanking him with magazine with his face on it,@blutherd,https://www.youtube.com/watch?v=q1tPoa4fVs8,en,02/05/2024 17:42,0.05,0.95
sm is hugely talented yet i dont usually like his stuff but this one is gold his writer were on their game,@roncarnell5924,https://www.youtube.com/watch?v=q1tPoa4fVs8,en,02/05/2024 17:41,0.016666666666666646,0.5166666666666666
tp also said itd be up to the state to monitor pregnancy and even menstrual cycle i think every person out there who posse the ability to become pregnant need to gather outside tp tower his bedminster golf club the ny courtroom in fl and every office of time mag right now and have rage against the machine playing live phase being the overturning of rvw that he been bragging did himself,@tommyt1971,https://www.youtube.com/watch?v=q1tPoa4fVs8,en,02/05/2024 17:38,0.18885281385281386,0.39642857142857146
seth is funny but also humble smart and caring rare combination,@anitadees4223,https://www.youtube.com/watch?v=q1tPoa4fVs8,en,02/05/2024 17:38,0.14107142857142857,0.7357142857142857
at how great would it have been to mention trump calling ron desantis tiny d,@Cord741,https://www.youtube.com/watch?v=q1tPoa4fVs8,en,02/05/2024 17:38,0.4,0.625
thats really sunny redeye i have to assume the graphic team thought redeye meant stoned and were just wildly confused how to convey stoned and asleep all in all i think they crushed that dude looked like doe doobie from time to time,@Danielruth42,https://www.youtube.com/watch?v=q1tPoa4fVs8,en,02/05/2024 17:36,-0.07500000000000001,0.35000000000000003
trump like many other people is elderly if one is going to fall asleep in public unless theyre narcoleptic which i personally have proof that isnt theyre more likely to be either elderly or between year old,@DjDragonblade,https://www.youtube.com/watch?v=q1tPoa4fVs8,en,02/05/2024 17:34,0.1392857142857143,0.42023809523809524
trump called ron desantis meatball ron which mean trump in fact is meatball,@beeslikesteve,https://www.youtube.com/watch?v=q1tPoa4fVs8,en,02/05/2024 17:33,-0.3125,0.6875
need his rest so can sit up tweeting all night,@Wordavee1,https://www.youtube.com/watch?v=q1tPoa4fVs8,en,02/05/2024 17:33,0.0,0.0
not the cattle prod itll make him fart even more,@tommyt1971,https://www.youtube.com/watch?v=q1tPoa4fVs8,en,02/05/2024 17:31,0.5,0.5
the paid liar at fox have stretched their whopper into the land of the absurd,@anitadees4223,https://www.youtube.com/watch?v=q1tPoa4fVs8,en,02/05/2024 17:31,-0.275,0.5
ive said it before tp need glass like homer simpson wore when wa serving on jury,@tommyt1971,https://www.youtube.com/watch?v=q1tPoa4fVs8,en,02/05/2024 17:30,0.0,0.0
bring coloring book and crayon to help keep him awake,@ooglepants,https://www.youtube.com/watch?v=q1tPoa4fVs8,en,02/05/2024 17:29,0.0,0.0
graphic teamthats not samsonite at,@robinwest-4949,https://www.youtube.com/watch?v=q1tPoa4fVs8,en,02/05/2024 17:26,0.0,0.4
trump is so sleepy and so sick is waiting for the grim sleeper,@taefravis,https://www.youtube.com/watch?v=q1tPoa4fVs8,en,02/05/2024 17:26,-0.8571428571428572,0.9285714285714286
at rest mean dead at least on this side of the atlantic where trump mean fart,@JohnDeans-wo3jx,https://www.youtube.com/watch?v=q1tPoa4fVs8,en,02/05/2024 17:26,-0.28125,0.54375
trump didnt know any of the woman except he been photographed with both mcdougal and daniel had their telephone number presumably he known so many woman that cant remember them,@vaffankoolo,https://www.youtube.com/watch?v=q1tPoa4fVs8,en,02/05/2024 17:26,0.5,0.5
someone probably somewhat jokingly suggested that the donald could be meditating lol,@georgebickford1516,https://www.youtube.com/watch?v=q1tPoa4fVs8,en,02/05/2024 17:26,0.8,0.7
credit to that one guy laughing rhe loudest xd,@joe94c,https://www.youtube.com/watch?v=q1tPoa4fVs8,en,02/05/2024 17:25,0.0,0.0
if biden isnt your president you belong in russia,@seizure_alert,https://www.youtube.com/watch?v=q1tPoa4fVs8,en,02/05/2024 17:25,0.0,0.0
just found this make nostalgic for animal flub,@tjmb,https://www.youtube.com/watch?v=q1tPoa4fVs8,en,02/05/2024 17:23,-0.5,1.0
what do you expect stay up all night spreading lie on his truth social got ta sleep sometime,@d.gjochimsen9725,https://www.youtube.com/watch?v=q1tPoa4fVs8,en,02/05/2024 17:20,0.03333333333333333,0.06666666666666667
getting praised for falling asleep in court,@fatcat8033,https://www.youtube.com/watch?v=q1tPoa4fVs8,en,02/05/2024 17:20,0.0,0.0
child pas away from cancer but that trash bag in tie is breathing stop it,@kittybear9693,https://www.youtube.com/watch?v=q1tPoa4fVs8,en,02/05/2024 17:19,0.0,0.0
i love goggley eye,@user-po6je9np4x,https://www.youtube.com/watch?v=q1tPoa4fVs8,da,02/05/2024 17:16,0.5,0.6
the medium say there evidence to back up trump claim that biden his fingerprint all over these democrat prosecution they either is blind or complicit with the dishonest democrat why wa the in merrick garland doj former acting associate attorney general matthew colangelo sent to the manhattan da office to prosecute trump why did the georgia special prosecutor make two visit to the white house were they talking about the weather a joe claimed when called into his hunter many biz meeting im not republican and voted for dschumer in ny twice,@Paul-lm5gv,https://www.youtube.com/watch?v=q1tPoa4fVs8,en,02/05/2024 17:14,0.011904761904761906,0.30423280423280424
