Comentario,Autor,URL_Video,Idioma,Fecha_Publicacion_Comentario
it say full speech but it left out all the part where call trump dangerous and disgusting and all the other stuff i guess thats what trump is left with nobody else could stand him if they win how much do you want to bet in le than year he gon na be small brained weakling,@tedstryker73,https://www.youtube.com/watch?v=k9QBPzr-Y1Q,,18/07/2024 23:52
for philosophy major from yale this asskisser sure is dense,@strangetribe,https://www.youtube.com/watch?v=k9QBPzr-Y1Q,,18/07/2024 23:52
god bless you meemaw vancerip sweetheart we love you and congratulation momma vance for raising such an amazing awesome family and hardcore marine and for you momma vance for kickin that awful awful awful devil drug disease ive struggled with pain med for year and kicked the habit on my own accordand it wa one of the hardest thing ive ever done,@ericmayberryakers5108,https://www.youtube.com/watch?v=k9QBPzr-Y1Q,,18/07/2024 23:51
i remember when the u had seperation of church and state now there is party trying to completely change america to be christian country that follows their ideal only disgusting this country is joke to the world right now but it about to be lot more embaressing if project is reality,@iancamacho8344,https://www.youtube.com/watch?v=k9QBPzr-Y1Q,,18/07/2024 23:46
vance is phony jd vance should not be held up a representative of appalachia or working class people a his book displayed contempt for both appalachian author silas house wrote on x his reprehensible rhetoric about lgbtq people woman immigrant and people of color solidified the dog whistle used in that book,@SizzleMoonSong,https://www.youtube.com/watch?v=k9QBPzr-Y1Q,,18/07/2024 23:44
ok ive had enough when politician make speech they all use the closed fist with the thumb partially sticking upam i the only one that this bother,@Cajun72,https://www.youtube.com/watch?v=k9QBPzr-Y1Q,,18/07/2024 23:39
in three out of four thumbnail is pointing finger at i dont like that,@asteverino8569,https://www.youtube.com/watch?v=k9QBPzr-Y1Q,,18/07/2024 23:37
his people seriously this carpetbagging fraud lived in the one of the most expensive neighborhood in middletown his only connection to his people wa the occasional visit to his grandmother absolutely nothing but contempt for the poor and working class people of appalachia and anyone who actually read hillbilly elegy would know that,@KrasMazovHatesYourGuts,https://www.youtube.com/watch?v=k9QBPzr-Y1Q,,18/07/2024 23:34
who,@Mkphotos1995,https://www.youtube.com/watch?v=k9QBPzr-Y1Q,,18/07/2024 23:33
all i ask is please dont forget about the middle classi know you talk about small town america but please dont forget about the middle class the working people,@kimc1748,https://www.youtube.com/watch?v=k9QBPzr-Y1Q,,18/07/2024 23:32
semper fi to you mr vance thank you for your service my brother from another granny,@ericmayberryakers5108,https://www.youtube.com/watch?v=k9QBPzr-Y1Q,,18/07/2024 23:31
american team dumbo and pato donald,@santiagobluerain9370,https://www.youtube.com/watch?v=k9QBPzr-Y1Q,,18/07/2024 23:30
mrvanceim from really really really small town called mayberrymtairy north carolina and a fellow hillbillycountry boy my family would curse and swear and fight monday through saturday and repent on sundaywe called that southern baptistbut not day that went by without u bowing our head to give grace at the dinner tablewe didnt have much mr vice president vance and mr badazz fist in the air trumpbut we gained everything with god and jesus that filled love in our,@ericmayberryakers5108,https://www.youtube.com/watch?v=k9QBPzr-Y1Q,,18/07/2024 23:28
aekdg,@AssoumaneNiger-z5n,https://www.youtube.com/watch?v=k9QBPzr-Y1Q,,18/07/2024 23:25
very good speech let see how can live up to it,@markburke2533,https://www.youtube.com/watch?v=k9QBPzr-Y1Q,,18/07/2024 23:22
i never heard of this guy,@MarkGardner-u5j,https://www.youtube.com/watch?v=k9QBPzr-Y1Q,,18/07/2024 23:22
gaydar is going off like crazy,@JoelNotman,https://www.youtube.com/watch?v=k9QBPzr-Y1Q,,18/07/2024 23:20
modern day pharaoh with them painted lash,@JuanGomez-z8m8n,https://www.youtube.com/watch?v=k9QBPzr-Y1Q,,18/07/2024 23:19
hi smh,@jackiebowser724,https://www.youtube.com/watch?v=k9QBPzr-Y1Q,,18/07/2024 23:14
awe,@pamelalavicka5269,https://www.youtube.com/watch?v=k9QBPzr-Y1Q,,18/07/2024 23:13
i really like his eyeliner,@Felo-o7c,https://www.youtube.com/watch?v=k9QBPzr-Y1Q,,18/07/2024 23:07
more bank law,@whiskeyjames23,https://www.youtube.com/watch?v=k9QBPzr-Y1Q,,18/07/2024 23:06
haha is so funny,@ahhmm2838,https://www.youtube.com/watch?v=k9QBPzr-Y1Q,,18/07/2024 23:06
i guess the trump and vance bumper sticker will be on sale tomorrow,@lovehopefully5463,https://www.youtube.com/watch?v=k9QBPzr-Y1Q,,18/07/2024 23:04
classless and spineless this dude called trump america hitler,@qwertyzxcvbn3174,https://www.youtube.com/watch?v=k9QBPzr-Y1Q,,18/07/2024 23:00
ohio is an honest state,@CarmaWorldMedia,https://www.youtube.com/watch?v=EFJsxx2-XuI,,22/07/2024 08:52
peter thiel dished about two kremlin invite to private putin meeting vance isnt just friend of silicon valley worst billionaire is their creation peter thiel the billionaire tech investor turned digital defense contractor enabled his entire political career,@sbespn3820,https://www.youtube.com/watch?v=EFJsxx2-XuI,,16/07/2024 10:46
i went googling for dj vance now i see ots jd lol,@dhgfffhcdujhv5643,https://www.youtube.com/watch?v=EFJsxx2-XuI,,16/07/2024 08:38
look bit like glen campbell,@m.micola6181,https://www.youtube.com/watch?v=EFJsxx2-XuI,,16/07/2024 04:40
terrible pick the guy is rino vance will either be blackmailed or bought off,@docholliday3043,https://www.youtube.com/watch?v=EFJsxx2-XuI,,16/07/2024 02:10
cant wait for the vanceharris debate,@angussssssssss,https://www.youtube.com/watch?v=EFJsxx2-XuI,,16/07/2024 01:59
beautiful,@MisakiTachibana-k8i,https://www.youtube.com/watch?v=EFJsxx2-XuI,,16/07/2024 01:58
once apon time in america american where go getters thats what mad america great president trump and jd are go getters,@earlwilliams5473,https://www.youtube.com/watch?v=EFJsxx2-XuI,,16/07/2024 01:27
did call trump hitler now is the running mate of trump politics generates strange bedfellow,@fswatyahoocom,https://www.youtube.com/watch?v=EFJsxx2-XuI,,16/07/2024 00:29
just had chat with vance is lock in,@MsMytube75,https://www.youtube.com/watch?v=EFJsxx2-XuI,,15/07/2024 23:39
vance is against the u military industrial complex and want to reform the bank,@Chloe-g4o,https://www.youtube.com/watch?v=EFJsxx2-XuI,,15/07/2024 23:36
at this point i dont want to vote for either but the though that harris for whatever reason could be in the position of running our country is terrifying let the game begin,@lauraa.e.5008,https://www.youtube.com/watch?v=EFJsxx2-XuI,,15/07/2024 23:27
called trump america hitler lol,@btime7220,https://www.youtube.com/watch?v=EFJsxx2-XuI,,15/07/2024 23:24
is the guy that said in trump wa like hitler,@lizsim,https://www.youtube.com/watch?v=EFJsxx2-XuI,,15/07/2024 22:53
it jp mandell,@archlab007,https://www.youtube.com/watch?v=EFJsxx2-XuI,,15/07/2024 22:29
who the hell is jd vance lol,@daisyfaye3630,https://www.youtube.com/watch?v=EFJsxx2-XuI,,15/07/2024 22:28
why did my comment saying it shouldve been vivek brah got deleted wasnt being disrespectful congrats though hope he good,@cabesita99,https://www.youtube.com/watch?v=EFJsxx2-XuI,,15/07/2024 22:05
wasnt it also uncovered that wasnt completely honest in some part of his memoir thats what i remember the apology tour,@tyisha2105,https://www.youtube.com/watch?v=EFJsxx2-XuI,,15/07/2024 21:54
hopefully vance is antiwar and can speak some sense into trump i dont have my hope up,@AB-iw4kw,https://www.youtube.com/watch?v=EFJsxx2-XuI,,15/07/2024 21:40
trump probably want to show his tolerance to the opposition by picking former never trumper,@rokmare,https://www.youtube.com/watch?v=EFJsxx2-XuI,,15/07/2024 21:39
a an ohioan he good,@SamColeman-i2b,https://www.youtube.com/watch?v=EFJsxx2-XuI,,15/07/2024 21:34
double agent jd bullcrap memoir,@opena1759,https://www.youtube.com/watch?v=EFJsxx2-XuI,,15/07/2024 21:29
read chris bollyn a zionist miss that wa an inside job by the netanyahu folk see and study on uncensored platform october wa an inside job,@user-vn2dy7yp6c,https://www.youtube.com/watch?v=EFJsxx2-XuI,,15/07/2024 21:22
congrats to the next vp,@rebelPriest,https://www.youtube.com/watch?v=EFJsxx2-XuI,,15/07/2024 21:10
stand with bangladeshi student bangladeshi student are under danger bangladeshi student are under attack keep focus on bangladeshi student the blooded bangladesh,@MuhammadIstiak,https://www.youtube.com/watch?v=EFJsxx2-XuI,,15/07/2024 21:06
this is great news for tim scott can now hang up his tap dancing shoe and stop shucking and jiving for trumpas if actually had chance to be his vp pick,@Jilac1,https://www.youtube.com/watch?v=EFJsxx2-XuI,,15/07/2024 20:59
jd vance is now identified a the next guy to go to jail for trump,@moon3173,https://www.youtube.com/watch?v=EFJsxx2-XuI,,15/07/2024 20:58
bad choice,@debrashort7061,https://www.youtube.com/watch?v=EFJsxx2-XuI,,15/07/2024 20:52
we were hoping that donald trump would have chosen mike penny a vice president again had more experience,@dianascrimger284,https://www.youtube.com/watch?v=EFJsxx2-XuI,,15/07/2024 20:24
so many to chose from but jd vance is great pick,@nielwilliams4687,https://www.youtube.com/watch?v=EFJsxx2-XuI,,15/07/2024 20:19
this is safety pick if you off trump your stuck with him,@jaytaylor2312,https://www.youtube.com/watch?v=EFJsxx2-XuI,,15/07/2024 20:17
the secret service is so secret that one know who work in this service and how they even get paid,@AmazingJohnny,https://www.youtube.com/watch?v=EFJsxx2-XuI,,15/07/2024 20:16
why the fight word all the timeyour there to work for the peoplenot fightpathetic,@gavinboot4810,https://www.youtube.com/watch?v=EFJsxx2-XuI,,15/07/2024 20:02
jd vance is the most pro russian candidate in the u government will basically give ukraine to russia,@rkey870,https://www.youtube.com/watch?v=EFJsxx2-XuI,,15/07/2024 20:02
republican right now googling who is jd vance,@genghiscan2918,https://www.youtube.com/watch?v=EFJsxx2-XuI,,15/07/2024 20:02
great pick that will help u secure the blue wave in,@bluewave2024,https://www.youtube.com/watch?v=EFJsxx2-XuI,,15/07/2024 19:58
please save our university brother and sister,@AllInOneSSStudio,https://www.youtube.com/watch?v=EFJsxx2-XuI,,15/07/2024 19:56
biden but not senile and for real who the hell are you,@TheImperialChannel,https://www.youtube.com/watch?v=EFJsxx2-XuI,,15/07/2024 19:56
the prettiest the least experienced his own money but the rose poisoned thorn,@danjohnston9037,https://www.youtube.com/watch?v=EFJsxx2-XuI,,15/07/2024 19:54
jd vance he an immature little schoolgirl what an embarrassment for my state hell do anything or say anything to gain power including saying ill never support trump,@JamesBondDZero7Mi6,https://www.youtube.com/watch?v=EFJsxx2-XuI,,15/07/2024 19:53
idk if this is better or worse for the trump campaign,@zoexyxo,https://www.youtube.com/watch?v=EFJsxx2-XuI,,15/07/2024 19:51
this clip give zero information about his voting record policy stance or even any public statement of substance,@solarflares2547,https://www.youtube.com/watch?v=EFJsxx2-XuI,,15/07/2024 19:51
never heard of him,@VarunSingh-vss,https://www.youtube.com/watch?v=EFJsxx2-XuI,,15/07/2024 19:50
nailed it,@icrewtoday,https://www.youtube.com/watch?v=m8krrBr-Ois,,02/11/2024 15:45
will be able to drain the swamp with team like this and also get folk some proper people to vote for in and onwards to keep making america greater,@David-d5o8m,https://www.youtube.com/watch?v=m8krrBr-Ois,,02/11/2024 13:54
indeed trump is building very strong team,@rosemaryfurness20,https://www.youtube.com/watch?v=m8krrBr-Ois,,02/11/2024 11:03
justice league,@sherryc4898,https://www.youtube.com/watch?v=m8krrBr-Ois,,02/11/2024 01:15
the left are nasty bully who care if they are history,@cheryltemplin5445,https://www.youtube.com/watch?v=m8krrBr-Ois,,02/11/2024 01:02
patriot team america first unbeatable patriot team for the people of the people god speed stay safegodbless milatary patriot backing trump america fight fight fight america team go time,@lindaparr9509,https://www.youtube.com/watch?v=m8krrBr-Ois,,01/11/2024 12:49
yes yes we agree we love america and we arent crazy woke liberal all these people trump are good people praise god,@Penny-z3k,https://www.youtube.com/watch?v=m8krrBr-Ois,,01/11/2024 10:14
i have brother who dont talk to because of politics my brother are dummacrats i would always defend trump one of my brother hung up on because didnt agree with what i wa telling him about trump policy hung up on and never spoke to again sad to say but they dont want anything to do with i tried to make peace with them but they wont budge thats the way the dummacrats are they are cruel people heartless,@susiegarcia9523,https://www.youtube.com/watch?v=m8krrBr-Ois,,01/11/2024 06:21
since i heard trump rally in new mexico i feel like trump brought the black the white and the brown together and we are finally really america one nation under god america god hand is on donald trump and melania and his son and his daughter and their child i believe that god hand is on the trump family and it is causing such coalition of these people that are being touched by the lord and following god hand in supporting our precious donald trump i feel like we are one nation under god the block of brown white everybody we are finally one nation under god thank you president trump for going to new mexico and thank you hispanic people you block and you white thank you so much for loving each other with love and respect from oregon,@MelissaKing-vm8sm,https://www.youtube.com/watch?v=m8krrBr-Ois,,01/11/2024 06:06
avenger,@jestem2023,https://www.youtube.com/watch?v=m8krrBr-Ois,,01/11/2024 05:21
i hope win,@janjoy9759,https://www.youtube.com/watch?v=m8krrBr-Ois,,01/11/2024 05:15
ive lost friend too because of my believe in trump,@pamelamitchell9459,https://www.youtube.com/watch?v=m8krrBr-Ois,,01/11/2024 04:48
this woman ive been talking to every now and then when i got bored finally quit talking to only reason being wa because i shared pro trump post now i should go and get her pregnant so that way she to raise trump supporter lol,@Poppa-x4q,https://www.youtube.com/watch?v=m8krrBr-Ois,,01/11/2024 04:20
about time american will be blessed,@pekatarawa1831,https://www.youtube.com/watch?v=m8krrBr-Ois,,01/11/2024 04:11
