Comentario,Autor,URL_Video,Fecha_Publicacion_Video,Fecha_Publicacion_Comentario
nothing say young and energetic like slurring your way through oneminute ad,@ejcTAB,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 19:34
go ahead joe steal another election,@lauriesantarelli356,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 19:34
well done saw the link on miedas touch network joe and kamala,@kellybrignell7120,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 19:21
joe stop touching kid,@zzz-x7p,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 19:18
mtn sent here we love and support you joe,@Truthseeker-sd2ho,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 19:13
thank you mr president,@ОлександрКотловий,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 19:10
greater than great,@RobertEstrella-y6p,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 19:08
now that is an effective ad,@loon0493,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 19:06
shared awesome ad,@lisanorris4921,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 18:59
im voting for man who doesnt lie or wine constantly about being prosecuted for act of treason against the united state im voting for biden,@judibarth7999,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 18:53
voting for you and kamala,@missnunziata,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 18:52
ashamed dare put truck and train in his ad a trucker only hurt u,@jesseemenzies4656,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 18:49
you go joe,@cathyhere7015,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 18:39
rfk,@Carmen-bl8ls,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 18:35
please vote you are not voting just for the president his cabinet advisor supreme court but the future of the country the world but your child and grandchild,@JoannMarofsky,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 18:29
love him,@sherryfreeze5711,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 18:26
go joe we can get it done,@luckyvanderbilt421,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 18:25
garbage ukrainechina first candidate,@2010hyundaielantra,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 18:17
trump will win,@HARIKESAV-r1j,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 18:14
thanks for the link,@dorothymullinix2182,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 18:11
those beady tiny little jacked up eye are very sacaryat least is not yelling screaming and slurring in this take,@brentinnes5151,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 18:06
you think first about israel than america american people lost their job for criticizing israel israel is more important for america then their own citizen,@taefal-mahmud7469,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 18:04
i love you uncle joeyou are the future of our nation,@vannishamomi4716,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 17:58
vote blue biden harris,@mmc4611al,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 17:58
medias touch mighty love biden,@tracypeter7216,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 17:55
i always follow meidas touch first so here i am,@garybrandt4241,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 17:49
im voting democrat,@robertkaminski9315,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 17:38
great job president joe biden we love you and the great job that you are doing for america and for the american people four more year,@Evon-q7z,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 17:30
thank you joe biden for working for the future of our country my grandchild and great grandchild will hopefully grow up with democracy and not dictatorship let all help joe by voting blue help him by getting drmocrats majority in the senate and the house by getting judge who value law and democracy and not political agenda meidas touch sent here,@laurierogers2279,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 17:30
love his message is very compassionate and my vote just for that the guy understands the suffering of the palestinian and the jew is working hard to easy the pain of those suffering because of war in gaza and ukraine president biden called putin what exactly is murderer donald trump is in bed with putin and is going to let him do whatever want and we are going to be caught in the middle of the fire biden is man of faith donald trump isnt and need lot of prayer,@normasanchez4614,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 17:30
true to the biden tradition lie lie and more lie,@israeltourguide,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 17:29
joey weve always had the strongest economy in the world you dont fight for i will not vote for you,@fightfish3265,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 17:28
biden is all about lie and empty talk action look at border inflation and war,@thuanvu1368,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 17:24
medias send here,@macmc3572,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 17:15
im literally smitten with president biden he got everything president should have he smart educated experienced knowledge wisdom understanding and his cup runith over with compassion integrity honesty and respect for human life president biden is lighthouse beacon where trump is matchstick on it way to fizzling out thank you midas touch for bringing president bidens goodness to light,@dorothy3666,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 17:09
k dam thats even better then last time,@CrazyManhog,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 17:05
obamna soda,@Holaniggamigo,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 17:03
thanks meidas touch,@IonCare2020,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 17:02
hahahahahahahaha,@veeseee128,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 16:55
great ad,@kevinpratt-ge5ye,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 16:50
you are the best and i am so grateful for you,@SarahEJolley,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 16:46
powerful president im moved by biden,@Nondisclosed,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 16:41
cute video but not voting for you the border is an invasion which risk everything you wont close it trump will period,@jackrandom4893,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 16:40
i can hardly believe how many are here from meidas touch thanks for finally coming over and supporting our president welcome aboard now share we got country to save,@BennilocoLoves,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 16:38
what disaster,@Druze_Tito,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 16:38
truly the people president,@angeline12345,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 16:38
i wish would retire the term guess what it just doesnt feel right id replace it with you know what,@evillordbeerus2455,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 16:30
you are being hailed the worst president in american history i personally have seen lot even survived george bush jr but you sir you are complete idiot that sold this country to the highest bidder and flooded our country in what will more than likely be soon to come war last count i seen wa million accounted for immigrates two word and you cant even say them right laken riley not lincoln riley next time stick to the teleprompter worst ever trumpcarlson,@AlyudAmanRah,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 16:29
meidas sent here mr biden everything you say and do is inspirational you and we democrat have to win if the other guy get in it will be the end of the usa sending love from an anerican in spain,@lesleylawson7259,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 16:27
nothing like more biden lie,@DuffyF56,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 16:24
woot,@otishertz286,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 16:20
this woke clown can bride every american with k depositsno one is voting for more year of inflation and boarder invasion,@xpresident,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 16:19
joe biden is the most productive coma patient in the u government time to retire,@warmachine2098,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 16:19
mtn sent biden is my president four more year,@King_Barney,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 16:18
senator are always old please retire them all let the young people be senator,@hudhud6714,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 16:17
where is the police reform bill that you promised black people of america that have consistently voted for you and the democrat where is it you get thing done philibuster is not law excuse you were all able to do antiasian hate crime bill but have ignored black people this is one of the reason you are losing the black vote,@Cherishloveandlife,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 16:17
do not trust the jew they want you to lose your game,@hudhud6714,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 16:14
it,@buddybadee,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 16:12
india germany france norway morocco poland and greece romania and israel and china and canada embargo lessson president,@hudhud6714,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 16:12
why is one talking about the former president act a it now stand if when convicted we will have an expresident who is convicted felon receiving all the presidential perk any other former president get just like the one who did not commit crime against this country let that sink in,@stellasbluesky,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 16:11
meidas touch sent biden,@RavancheII,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 16:08
meidas touch,@lenoraaronel8542,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 16:01
economy american can barely make end meet now because of inflation,@emilys1155,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 16:00
medias touch send u here thank you presidente biden for that your doing for u american people and others who are trying to make their dream come true,@mercedesvargas8823,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 15:56
i love joe biden meidas touch sent to see this,@brendacollins4518,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 15:53
let go,@mikes9645,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 15:44
from europe to our american ally and friend thank you mr president joe biden,@andreferreira1758,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 15:41
history will shine on you mr president thank you and here to more year,@Sdr4813,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 15:40
love need some jacked up joe,@kalenluck,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 15:38
i like his spirit thank you president biden,@peggystein3745,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 15:36
biden harris more year,@cynthiaobannon3439,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 15:35
i am voting for joe biden to keep convicted felon outta the white house trump for prison,@hbailey1180,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 15:35
am with you biden,@MyBeautifulBeauty,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 15:33
mr president,@cherrypie70,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 15:32
keep the border open vote joe,@tonynapailikethecaterpilla7180,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 15:31
president biden and team biden this is great i did not know you had youtube page until meidas touch network sent these new ad are brilliant glove are off country before party need to be platered everywhere in fact i suggest we all get blue shirt that say country over party then choose q blue wave day we all come out in support of biden and all our blue fellow who will win in november let do this,@phntasy333,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 15:29
bravo honestly there is only one choice and that is democracy vote blue,@LiberalSoldier1,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 15:28
great video mr president thank you so much for all that you do for u you are an amazing leader and have almost kicked out my favorite president obama for my all time favorite spot,@laurajohnson2410,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 15:27
we seem to be the only country that doesnt revere our elder for their wisdom and knowledge i like that our country is in the hand of an old wise man i feel safer knowing that he there for u,@lancemorrison8561,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 15:26
look rock the vote,@GlobalCreativesInPolitic-lr8xt,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 15:23
seems alot more with it than trump,@lancemorrison8561,https://www.youtube.com/watch?v=R6e4ruziZBI,09/03/2024 17:04,10/03/2024 15:22
